environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV10 | u_mmHg (dimensionless),PV10 | v_mm3_s (mm3_per_s),PV11 | u_mmHg (dimensionless),PV11 | v_mm3_s (mm3_per_s),PV12 | u_mmHg (dimensionless),PV12 | v_mm3_s (mm3_per_s),PV13 | u_mmHg (dimensionless),PV13 | v_mm3_s (mm3_per_s),PV14 | u_mmHg (dimensionless),PV14 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),PV7 | u_mmHg (dimensionless),PV7 | v_mm3_s (mm3_per_s),PV8 | u_mmHg (dimensionless),PV8 | v_mm3_s (mm3_per_s),PV9 | u_mmHg (dimensionless),PV9 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V10 | u_mmHg (dimensionless),V10 | v_mm3_s (mm3_per_s),V11 | u_mmHg (dimensionless),V11 | v_mm3_s (mm3_per_s),V12 | u_mmHg (dimensionless),V12 | v_mm3_s (mm3_per_s),V13 | u_mmHg (dimensionless),V13 | v_mm3_s (mm3_per_s),V14 | u_mmHg (dimensionless),V14 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),V7 | u_mmHg (dimensionless),V7 | v_mm3_s (mm3_per_s),V8 | u_mmHg (dimensionless),V8 | v_mm3_s (mm3_per_s),V9 | u_mmHg (dimensionless),V9 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s),VV_junc4 | H_VV_out_alpha (dimensionless),VV_junc4 | H_VV_out_beta (dimensionless),VV_junc4 | u_mmHg (dimensionless),VV_junc4 | v_mm3_s (mm3_per_s),VV_junc5 | H_VV_out_alpha (dimensionless),VV_junc5 | H_VV_out_beta (dimensionless),VV_junc5 | u_mmHg (dimensionless),VV_junc5 | v_mm3_s (mm3_per_s),VV_junc6 | H_VV_out_alpha (dimensionless),VV_junc6 | H_VV_out_beta (dimensionless),VV_junc6 | u_mmHg (dimensionless),VV_junc6 | v_mm3_s (mm3_per_s),VV_junc7 | H_VV_out_alpha (dimensionless),VV_junc7 | H_VV_out_beta (dimensionless),VV_junc7 | u_mmHg (dimensionless),VV_junc7 | v_mm3_s (mm3_per_s)
81,49.8768631647514,1.36071540404796e-05,49.6485855778453,6.80357750864325e-06,49.3113107387861,1.70089420319913e-06,49.3113107395629,1.70089421432712e-06,49.3113107395642,1.70089421584328e-06,49.311310740399,1.70089426072726e-06,49.3113107403937,1.70089426058647e-06,49.6485855777349,6.8035776352746e-06,49.4376720660269,3.40178848430247e-06,49.4376720660191,3.40178849272924e-06,49.4376720686813,3.4017883071367e-06,49.4376720685458,3.40178841645301e-06,49.3113107388646,1.70089412012035e-06,49.3113107388622,1.70089411830907e-06,49.311310738785,1.70089420583191e-06,49.6455071572896,6.80357695647173e-06,49.3094973317787,1.70089424055491e-06,49.3094973325079,1.70089425203691e-06,49.3094973325092,1.70089425341764e-06,49.3094973333771,1.70089428925698e-06,49.3094973333701,1.70089428805544e-06,49.6455071570849,6.80357707967633e-06,49.4353547666388,3.40178847460206e-06,49.4353547666242,3.40178848237047e-06,49.4353547690809,3.40178850534604e-06,49.4353547688722,3.40178857705981e-06,49.3094973317737,1.70089423887693e-06,49.3094973317674,1.70089423656735e-06,49.3094973317778,1.70089424125732e-06,0.449999990268692,0.449999986799544,49.7537263295133,1.36071540391249e-05,0.449999990923012,0.449999990416032,49.4910205302699,6.80357695731254e-06,0.45000000354993,0.449999996973135,49.4910205337571,6.80357708150768e-06,0.44999999930024,0.449999999058606,49.3386397280938,3.40178847457173e-06,0.450000000550522,0.450000000199296,49.3386397281467,3.40178848027517e-06,0.450000002091181,0.450000001888916,49.338639729152,3.40178850533448e-06,0.449999991126266,0.449999991107485,49.3386397305116,3.40178857654973e-06
82,49.8768631634549,1.36071539702827e-05,49.6485855758173,6.80357732065458e-06,49.3113107386148,1.70089425721825e-06,49.3113107393224,1.70089418084399e-06,49.3113107393232,1.70089418164612e-06,49.3113107390759,1.70089417518983e-06,49.31131073907,1.70089417496053e-06,49.6485855756712,6.80357742768119e-06,49.4376720651562,3.40178854191961e-06,49.4376720651426,3.40178854880638e-06,49.4376720661739,3.40178803584226e-06,49.4376720658544,3.40178815494092e-06,49.3113107386381,1.70089422818505e-06,49.311310738646,1.70089422533359e-06,49.3113107386092,1.70089425918986e-06,49.6455071551154,6.80357695215075e-06,49.3094973316661,1.7008942398225e-06,49.3094973322707,1.70089424862799e-06,49.3094973322716,1.70089425001981e-06,49.3094973320543,1.70089426088872e-06,49.3094973320448,1.70089425891531e-06,49.6455071548469,6.80357701609112e-06,49.4353547658178,3.40178847427718e-06,49.4353547657935,3.40178847816583e-06,49.4353547666225,3.40178849974758e-06,49.4353547660653,3.40178852001117e-06,49.3094973316601,1.70089423750244e-06,49.3094973316729,1.70089423668349e-06,49.3094973316583,1.70089423974496e-06,0.449999989266031,0.449999986333967,49.7537263269122,1.36071539703225e-05,0.449999991070236,0.449999990655907,49.4910205293877,6.80357695251951e-06,0.449999978433846,0.449999971268514,49.4910205303745,6.80357701771845e-06,0.450000000932341,0.450000000551942,49.3386397279812,3.40178847420793e-06,0.450000000475481,0.450000000212458,49.3386397280324,3.40178848086725e-06,0.449999997152297,0.449999997045288,49.3386397287944,3.40178849860513e-06,0.449999988720766,0.449999988690176,49.3386397286367,3.40178851883411e-06
83,49.8768631626163,1.36071539354565e-05,49.6485855744688,6.80357707416377e-06,49.3113107383665,1.70089422814831e-06,49.3113107390749,1.70089424603095e-06,49.311310739075,1.70089424655241e-06,49.3113107382425,1.70089430271084e-06,49.3113107382403,1.70089430134885e-06,49.6485855743603,6.80357715406421e-06,49.4376720641977,3.40178845423927e-06,49.4376720641861,3.40178845947674e-06,49.4376720641582,3.40178854876578e-06,49.4376720639085,3.40178860698832e-06,49.3113107384041,1.70089423449018e-06,49.3113107384127,1.70089423294442e-06,49.3113107383642,1.70089422705049e-06,49.6455071536321,6.80357694018986e-06,49.3094973314042,1.70089423610977e-06,49.3094973321146,1.7008942501107e-06,49.3094973321141,1.70089425135778e-06,49.3094973313699,1.70089424665822e-06,49.3094973313664,1.70089424458786e-06,49.6455071534286,6.80357699435264e-06,49.4353547648116,3.40178846878812e-06,49.4353547647903,3.40178847172398e-06,49.4353547649606,3.40178850203187e-06,49.4353547645172,3.40178849161471e-06,49.3094973314437,1.70089423424252e-06,49.3094973314584,1.70089423464164e-06,49.3094973313993,1.70089423560626e-06,0.449999993771035,0.449999991582111,49.7537263252368,1.36071539344794e-05,0.449999988759772,0.44999998844467,49.4910205282684,6.80357694068698e-06,0.449999990855624,0.449999987352782,49.4910205285724,6.80357699449541e-06,0.449999997423126,0.449999997216915,49.3386397277024,3.40178846872095e-06,0.449999996388876,0.449999996242421,49.3386397276609,3.40178847027437e-06,0.449999994766291,0.449999994696725,49.3386397285854,3.40178849733638e-06,0.44999999779762,0.449999997615924,49.3386397277608,3.40178849221684e-06
84,49.8768631619224,1.36071538952359e-05,49.6485855733819,6.80357698434152e-06,49.31131073808,1.70089422559304e-06,49.3113107386424,1.70089422088212e-06,49.311310738641,1.70089422215852e-06,49.3113107378257,1.70089429152588e-06,49.3113107378268,1.70089428994168e-06,49.6485855733292,6.8035770293455e-06,49.4376720631865,3.40178845222195e-06,49.4376720631797,3.40178845554742e-06,49.4376720628434,3.40178860373356e-06,49.4376720627422,3.40178860791227e-06,49.3113107381297,1.70089422567716e-06,49.3113107381346,1.70089422560463e-06,49.3113107380786,1.70089422591991e-06,49.6455071524755,6.80357692790898e-06,49.3094973311336,1.70089423236767e-06,49.3094973316871,1.7008942465079e-06,49.3094973316843,1.70089424747273e-06,49.3094973309407,1.70089423801677e-06,49.3094973309429,1.70089423632435e-06,49.6455071523735,6.80357696687239e-06,49.4353547638077,3.40178846223506e-06,49.4353547637946,3.40178846480921e-06,49.4353547635873,3.40178849334768e-06,49.4353547634023,3.40178847388869e-06,49.3094973311808,1.70089423069931e-06,49.3094973311894,1.70089423162801e-06,49.3094973311313,1.70089423183304e-06,0.449999993931315,0.449999992698402,49.7537263238461,1.36071538949045e-05,0.449999989619101,0.449999989419031,49.4910205271637,6.80357692809048e-06,0.449999988196542,0.449999987945138,49.4910205271623,6.8035769678263e-06,0.449999996059095,0.44999999604942,49.3386397273588,3.40178846218259e-06,0.449999996511247,0.449999996467641,49.3386397273071,3.40178846236176e-06,0.449999989598388,0.44999998942811,49.3386397280344,3.40178848855339e-06,0.449999995397117,0.449999995185777,49.3386397272049,3.40178847460811e-06
85,49.8768631641861,1.36071539652083e-05,49.6485855773608,6.80357695345904e-06,49.3113107384318,1.7008942419836e-06,49.3113107386473,1.700894252822e-06,49.3113107386462,1.70089425351992e-06,49.3113107381855,1.70089424575591e-06,49.3113107381879,1.70089424455449e-06,49.6485855773393,6.80357698744641e-06,49.4376720641049,3.40178848074789e-06,49.4376720641045,3.40178848106825e-06,49.4376720636445,3.40178850480634e-06,49.4376720636519,3.40178848868518e-06,49.3113107384654,1.70089423686166e-06,49.3113107384619,1.70089423933078e-06,49.311310738431,1.70089424138384e-06,49.6455071563744,6.80357696560491e-06,49.3094973314689,1.70089424288362e-06,49.3094973317072,1.70089425353822e-06,49.3094973317051,1.70089425425853e-06,49.3094973312274,1.70089424653821e-06,49.3094973312322,1.70089424534599e-06,49.6455071563313,6.80357699964715e-06,49.4353547646682,3.40178848406427e-06,49.4353547646671,3.40178848462899e-06,49.4353547642014,3.4017885076994e-06,49.4353547642161,3.40178849180261e-06,49.3094973315056,1.70089424154787e-06,49.3094973315004,1.7008942421845e-06,49.3094973314673,1.70089424226838e-06,0.449999978121215,0.449999977190109,49.7537263283717,1.36071539651839e-05,0.449999990719381,0.449999990700107,49.4910205284516,6.80357696876399e-06,0.449999990226071,0.449999989256175,49.4910205282281,6.80357699943397e-06,0.449999994008157,0.449999993678764,49.3386397278388,3.40178847936113e-06,0.449999993976064,0.449999993896054,49.3386397278557,3.40178848514643e-06,0.449999989035671,0.449999988942565,49.3386397282187,3.40178850779193e-06,0.449999992527061,0.449999992366786,49.3386397276542,3.40178849172571e-06
86,49.8768631631091,1.36071539232722e-05,49.6485855755608,6.80357695512874e-06,49.3113107380937,1.70089423805882e-06,49.3113107381362,1.7008942472047e-06,49.3113107381348,1.70089424766716e-06,49.3113107378539,1.70089424108359e-06,49.3113107378556,1.70089424020563e-06,49.6485855755431,6.80357698038094e-06,49.4376720632605,3.40178847850683e-06,49.4376720632615,3.40178847715364e-06,49.4376720627765,3.40178849551225e-06,49.4376720627941,3.40178848229033e-06,49.31131073808,1.70089423541743e-06,49.3113107380809,1.70089423623372e-06,49.3113107380951,1.70089423773052e-06,49.6455071546325,6.80357694895322e-06,49.3094973311498,1.70089423714755e-06,49.3094973312124,1.7008942465884e-06,49.3094973312096,1.70089424703849e-06,49.3094973309157,1.70089424062684e-06,49.3094973309192,1.70089423975093e-06,49.6455071545971,6.8035769742563e-06,49.4353547638417,3.40178847511079e-06,49.4353547638436,3.40178847387723e-06,49.435354763349,3.40178849357368e-06,49.4353547633841,3.40178848054026e-06,49.3094973311364,1.70089423442521e-06,49.3094973311381,1.70089423530059e-06,49.3094973311526,1.70089423685697e-06,0.449999991334446,0.449999990642646,49.7537263262184,1.3607153923308e-05,0.449999993938652,0.44999999385724,49.4910205274437,6.80357694807935e-06,0.449999992916138,0.449999992120668,49.4910205271616,6.8035769741191e-06,0.449999996085143,0.449999995976246,49.3386397273662,3.40178846874642e-06,0.44999999546942,0.449999995425623,49.3386397274193,3.40178847402876e-06,0.449999990923911,0.449999990862216,49.3386397275881,3.40178849362928e-06,0.449999993741315,0.449999993624191,49.3386397272199,3.40178848030337e-06
87,49.8768631624215,1.36071538875483e-05,49.6485855744413,6.80357693958766e-06,49.3113107378179,1.70089423365638e-06,49.3113107377313,1.70089424194597e-06,49.3113107377303,1.70089424222656e-06,49.3113107375777,1.70089423660171e-06,49.3113107375792,1.70089423592476e-06,49.6485855744256,6.80357696229682e-06,49.4376720626092,3.40178846672701e-06,49.4376720626096,3.40178846762174e-06,49.4376720620983,3.40178848445122e-06,49.4376720621154,3.40178847376546e-06,49.3113107378716,1.70089423371234e-06,49.3113107378722,1.70089423449779e-06,49.3113107378192,1.70089423355123e-06,49.6455071535009,6.80357693239407e-06,49.309497330884,1.70089423347611e-06,49.3094973308134,1.70089424127974e-06,49.3094973308114,1.70089424156803e-06,49.3094973306494,1.70089423650304e-06,49.3094973306522,1.70089423586896e-06,49.6455071534695,6.80357695519334e-06,49.4353547632021,3.40178846582931e-06,49.4353547632029,3.40178846684787e-06,49.4353547626795,3.40178848287274e-06,49.4353547627136,3.40178847232341e-06,49.3094973309358,1.70089423244201e-06,49.3094973309369,1.70089423337952e-06,49.3094973308866,1.70089423340451e-06,0.449999993903085,0.449999993280952,49.7537263248432,1.36071538875613e-05,0.449999992681458,0.449999992627628,49.4910205266606,6.80357693256883e-06,0.449999992752978,0.449999992110091,49.4910205263323,6.80357695520615e-06,0.449999995299146,0.449999995194362,49.3386397271312,3.40178846624713e-06,0.449999994500285,0.449999994486256,49.3386397270783,3.40178846688286e-06,0.449999991347636,0.449999991310205,49.3386397270967,3.40178848286087e-06,0.449999993268349,0.449999993178041,49.3386397268704,3.40178847191237e-06
88,49.8768631618108,1.3607153853575e-05,49.6485855734748,6.80357691901489e-06,49.3113107375339,1.70089422950946e-06,49.3113107373685,1.70089423642519e-06,49.3113107373679,1.7008942366251e-06,49.3113107372936,1.70089423200995e-06,49.3113107372946,1.70089423153568e-06,49.6485855734608,6.80357693849701e-06,49.437672061937,3.40178845943292e-06,49.437672061937,3.40178845997523e-06,49.43767206145,3.40178847266017e-06,49.4376720614632,3.40178846394241e-06,49.3113107375636,1.70089422608763e-06,49.3113107375631,1.70089422681968e-06,49.3113107375346,1.70089422951294e-06,49.64550715253,6.80357691703654e-06,49.3094973306087,1.70089422958235e-06,49.3094973304553,1.70089423610781e-06,49.3094973304542,1.70089423631026e-06,49.3094973303736,1.70089423213151e-06,49.3094973303756,1.70089423167427e-06,49.645507152502,6.80357693612726e-06,49.4353547625371,3.40178845834136e-06,49.4353547625371,3.40178845883621e-06,49.4353547620396,3.4017884723961e-06,49.4353547620658,3.4017884637392e-06,49.3094973306397,1.7008942284654e-06,49.3094973306387,1.70089422923792e-06,49.30949733061,1.7008942295999e-06,0.449999994458978,0.449999993925253,49.7537263236215,1.3607153853638e-05,0.449999992591798,0.449999992559171,49.4910205258831,6.80357691956033e-06,0.449999992670744,0.449999992146257,49.4910205255309,6.80357693613223e-06,0.449999993504931,0.449999993407271,49.3386397267143,3.401788454089e-06,0.449999993990872,0.449999993990407,49.3386397267273,3.4017884591758e-06,0.449999991400699,0.44999999137403,49.33863972665,3.40178847242896e-06,0.449999992730368,0.449999992667097,49.3386397265154,3.40178846367235e-06
89,49.876863161641,1.36071538342395e-05,49.6485855732528,6.80357691730783e-06,49.311310737333,1.70089422797799e-06,49.3113107371233,1.70089423382858e-06,49.311310737123,1.70089423398284e-06,49.3113107370965,1.7008942305277e-06,49.3113107370973,1.70089423015705e-06,49.6485855732405,6.80357693405288e-06,49.4376720615376,3.40178845941382e-06,49.4376720615374,3.40178846014535e-06,49.437672061089,3.40178846863211e-06,49.4376720610983,3.40178846125862e-06,49.311310737383,1.70089422531851e-06,49.3113107373823,1.70089422615484e-06,49.3113107373332,1.70089422800292e-06,49.6455071522843,6.80357690871738e-06,49.3094973304114,1.70089422739185e-06,49.3094973302112,1.70089423296093e-06,49.3094973302106,1.70089423311898e-06,49.30949733018,1.70089422957177e-06,49.3094973301816,1.70089422925176e-06,49.6455071522599,6.80357692457467e-06,49.4353547621353,3.40178845406252e-06,49.4353547621351,3.4017884546296e-06,49.4353547616773,3.4017884660045e-06,49.435354761696,3.40178845864333e-06,49.3094973304603,1.70089422680459e-06,49.3094973304591,1.70089422748838e-06,49.3094973304118,1.70089422741775e-06,0.449999998025551,0.44999999756681,49.7537263232822,1.36071538340093e-05,0.449999994023305,0.449999993979294,49.4910205254473,6.80357691373592e-06,0.449999994273591,0.449999993829979,49.4910205250878,6.80357692459074e-06,0.449999994845456,0.449999994733887,49.3386397265063,3.40178845021546e-06,0.44999999437902,0.449999994375694,49.3386397264915,3.40178845482114e-06,0.449999992189678,0.449999992169099,49.3386397263577,3.40178846610979e-06,0.449999993179771,0.449999993130324,49.3386397262849,3.40178845942592e-06
90,49.8768631610176,1.36071537973479e-05,49.6485855723153,6.80357688536601e-06,49.3113107370705,1.70089422308192e-06,49.3113107368231,1.70089422751865e-06,49.3113107368229,1.70089422765199e-06,49.3113107368229,1.70089422547445e-06,49.3113107368234,1.70089422527741e-06,49.6485855723062,6.80357689657731e-06,49.4376720609657,3.4017884425114e-06,49.4376720609652,3.40178844249698e-06,49.4376720605336,3.40178845399424e-06,49.4376720605406,3.4017884475732e-06,49.3113107370977,1.70089422098364e-06,49.3113107370967,1.70089422130666e-06,49.3113107370704,1.70089422309085e-06,49.6455071513702,6.80357689310751e-06,49.3094973301559,1.70089422350274e-06,49.309497329916,1.70089422784261e-06,49.3094973299157,1.7008942279704e-06,49.3094973299134,1.7008942248737e-06,49.3094973299143,1.70089422462967e-06,49.6455071513521,6.80357690507305e-06,49.4353547615701,3.40178844651482e-06,49.4353547615689,3.40178844668862e-06,49.4353547611293,3.40178845579357e-06,49.4353547611433,3.40178844934586e-06,49.3094973301838,1.70089422266031e-06,49.3094973301816,1.7008942231005e-06,49.3094973301557,1.7008942235074e-06,0.449999994126027,0.449999993818887,49.7537263220349,1.3607153797896e-05,0.449999993009102,0.449999993008234,49.4910205246622,6.80357688743243e-06,0.449999993264988,0.44999999287868,49.4910205243722,6.80357690505752e-06,0.449999993366863,0.44999999332377,49.3386397261599,3.40178844351067e-06,0.449999993335472,0.449999993334281,49.3386397261613,3.40178844702314e-06,0.44999999156405,0.449999991546263,49.3386397259733,3.40178845592982e-06,0.449999992259251,0.449999992232965,49.3386397259447,3.40178845168612e-06
91,49.8768631648671,1.36071539106891e-05,49.6485855790741,6.80357694556453e-06,49.3113107376372,1.70089423752661e-06,49.3113107374118,1.70089424142152e-06,49.3113107374116,1.700894241629e-06,49.3113107374357,1.70089423896697e-06,49.3113107374366,1.70089423897224e-06,49.6485855790662,6.80357695855785e-06,49.4376720629979,3.40178847264385e-06,49.4376720630007,3.40178847462933e-06,49.4376720626569,3.40178848254693e-06,49.4376720626623,3.40178847771355e-06,49.3113107376899,1.70089423595581e-06,49.3113107376909,1.70089423693276e-06,49.3113107376372,1.70089423745134e-06,49.6455071580406,6.80357694881684e-06,49.3094973306871,1.70089423758592e-06,49.3094973304659,1.70089424171202e-06,49.3094973304656,1.70089424182316e-06,49.3094973304881,1.7008942392467e-06,49.30949733049,1.70089423924395e-06,49.6455071580247,6.80357696196154e-06,49.4353547635091,3.40178847338637e-06,49.4353547635147,3.40178847537234e-06,49.4353547631635,3.40178848343052e-06,49.4353547631744,3.4017884785127e-06,49.3094973307358,1.70089423620207e-06,49.3094973307378,1.70089423718748e-06,49.309497330687,1.70089423758234e-06,0.449999971241298,0.449999970885338,49.7537263297342,1.36071539109298e-05,0.449999996867292,0.44999999674784,49.4910205272507,6.80357694880331e-06,0.449999995932292,0.449999995641501,49.4910205270149,6.80357696226383e-06,0.44999999217035,0.44999999204002,49.3386397270184,3.40178847338575e-06,0.44999999285132,0.449999992841278,49.3386397269771,3.40178847542302e-06,0.449999990863583,0.449999990835904,49.3386397268082,3.40178848355208e-06,0.449999991347591,0.449999991346888,49.3386397267959,3.40178847849256e-06
92,49.8768631637919,1.3607153874064e-05,49.648585577301,6.80357693210104e-06,49.3113107374468,1.70089423333849e-06,49.3113107372147,1.70089423663928e-06,49.3113107372146,1.70089423669917e-06,49.3113107372534,1.70089423463306e-06,49.3113107372535,1.70089423462463e-06,49.6485855772919,6.80357694293205e-06,49.4376720627686,3.40178846510704e-06,49.4376720627678,3.40178846669236e-06,49.4376720624469,3.40178847330825e-06,49.4376720624516,3.40178846924663e-06,49.3113107374995,1.7008942321395e-06,49.3113107374988,1.70089423292995e-06,49.3113107374467,1.70089423333904e-06,49.6455071563703,6.80357693157055e-06,49.3094973305078,1.70089423332072e-06,49.3094973302794,1.70089423655705e-06,49.3094973302792,1.70089423664634e-06,49.3094973303172,1.70089423457732e-06,49.3094973303174,1.70089423457016e-06,49.6455071563519,6.80357694237696e-06,49.4353547633101,3.40178846498813e-06,49.4353547633083,3.40178846657882e-06,49.4353547629822,3.40178847321301e-06,49.4353547629916,3.40178846914904e-06,49.3094973305598,1.70089423209315e-06,49.3094973305583,1.70089423289061e-06,49.3094973305077,1.700894233317e-06,0.449999990706322,0.449999990409599,49.7537263275839,1.36071538737906e-05,0.449999998988287,0.44999999889291,49.4910205268631,6.80357693155565e-06,0.449999998926106,0.449999998681746,49.4910205266285,6.80357694235681e-06,0.4499999958593,0.44999999575385,49.3386397267513,3.40178846498839e-06,0.449999995780215,0.449999995780141,49.3386397267098,3.40178846659091e-06,0.44999999465139,0.449999994643401,49.3386397265236,3.40178847319294e-06,0.449999995036142,0.449999995035017,49.338639726533,3.40178846915933e-06
93,49.8768631629723,1.36071538428838e-05,49.6485855758912,6.80357691764694e-06,49.31131073728,1.70089422952571e-06,49.3113107370551,1.70089423228477e-06,49.311310737055,1.70089423235408e-06,49.3113107370997,1.70089423067784e-06,49.3113107370996,1.70089423064468e-06,49.6485855758837,6.80357692632754e-06,49.4376720624243,3.40178845789742e-06,49.4376720624221,3.40178845902876e-06,49.4376720621277,3.40178846450718e-06,49.4376720621316,3.40178846120682e-06,49.3113107373319,1.70089422875081e-06,49.3113107373306,1.70089422928405e-06,49.31131073728,1.70089422953172e-06,49.645507154957,6.80357691709881e-06,49.3094973303452,1.70089422957587e-06,49.3094973301233,1.70089423224398e-06,49.3094973301231,1.70089423231499e-06,49.3094973301675,1.70089423064054e-06,49.3094973301673,1.70089423060502e-06,49.6455071549421,6.80357692578746e-06,49.4353547629881,3.40178845798861e-06,49.4353547629837,3.40178845910809e-06,49.4353547626852,3.40178846455159e-06,49.435354762693,3.40178846124522e-06,49.3094973303975,1.70089422872236e-06,49.3094973303949,1.70089422925908e-06,49.3094973303452,1.70089422957365e-06,0.449999993139194,0.449999992901383,49.7537263259447,1.36071538427659e-05,0.449999996886012,0.449999996817948,49.4910205263874,6.80357691706649e-06,0.449999997016991,0.449999996818432,49.491020526163,6.80357692584403e-06,0.449999996211878,0.449999996140742,49.3386397265257,3.40178845798891e-06,0.449999996175825,0.449999996175023,49.338639726482,3.40178845901755e-06,0.449999995304833,0.449999995295586,49.3386397262955,3.40178846454091e-06,0.449999995587348,0.449999995582924,49.3386397263159,3.40178846125946e-06
